Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,renderWidget,25,5,4,32,0,de.hysky.skyblocker.skyblock.auction.widgets.RarityWidget,de.hysky.skyblocker.skyblock.auction.widgets.RarityWidget
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,isOnRightArrow,3,1,1,62,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,isOnLeftArrow,3,1,1,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,appendClickableNarrations,2,1,1,70,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,setSlotId,3,1,1,75,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,setText,11,3,2,83,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,onClick,9,4,2,96,0,de.hysky.skyblocker.skyblock.auction.widgets.RarityWidget,de.hysky.skyblocker.skyblock.auction.widgets.RarityWidget
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,SliderWidget,6,1,7,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,renderWidget,22,6,4,36,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,onClick,5,2,2,65,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,isValidClickButton,4,1,1,72,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,setSlotId,3,1,1,78,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,setCurrent,3,1,1,82,0,,
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,appendClickableNarrations,2,1,1,86,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,ArrowPoisonWarning,tryWarn,25,7,1,26,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,Kuudra,init,7,1,0,15,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,Kuudra,onMessage,14,5,2,23,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,Kuudra,reset,3,1,0,41,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,load,5,1,1,54,0,de.hysky.skyblocker.skyblock.crimson.kuudra.KuudraWaypoints,de.hysky.skyblocker.skyblock.crimson.kuudra.KuudraWaypoints
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,loadWaypoints,12,1,4,61,0,de.hysky.skyblocker.skyblock.crimson.kuudra.KuudraWaypoints,de.hysky.skyblocker.skyblock.crimson.kuudra.KuudraWaypoints
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,getWaypoints,3,1,1,73,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,tick,38,8,0,77,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,render,30,12,1,126,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,reset,3,1,0,24,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,shouldGlow,3,1,1,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,getColor,3,1,0,38,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,onEntitySpawn,5,2,1,42,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,onEntityAttacked,7,3,1,48,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,onEntityDespawn,5,2,1,56,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,render,18,4,1,62,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,reset,4,1,0,22,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,render,16,4,1,27,0,de.hysky.skyblocker.skyblock.crimson.dojo.TenacityTestHelper,de.hysky.skyblocker.skyblock.crimson.dojo.TenacityTestHelper
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,raycast,6,2,3,48,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,onEntitySpawn,5,2,1,55,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,onEntityDespawn,5,2,1,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,onParticle,20,5,1,72,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,DojoChallenges,4,1,2,56,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,from,3,1,1,61,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,init,9,1,0,70,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,reset,10,1,0,80,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onMessage,27,8,2,91,0,de.hysky.skyblocker.skyblock.crimson.dojo.DojoManager,de.hysky.skyblocker.skyblock.crimson.dojo.DojoManager
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,getPing,6,2,0,128,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onPingResult,3,1,1,135,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,update,11,4,0,139,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,shouldGlow,6,2,1,149,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,getColor,6,2,0,166,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onBlockUpdate,11,4,2,182,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onEntitySpawn,16,6,2,198,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onEntityDespawn,11,4,2,213,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onEntityAttacked,9,3,5,223,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onParticle,8,3,1,233,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,render,19,8,1,242,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,reset,6,1,0,40,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,update,23,5,0,47,0,de.hysky.skyblocker.skyblock.crimson.dojo.StaminaTestHelper,de.hysky.skyblocker.skyblock.crimson.dojo.StaminaTestHelper
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,findWallBlocks,32,10,0,78,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,findWalls,49,14,1,118,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,findHolesInBox,45,12,1,179,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,getWholeDirection,22,6,1,231,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,render,10,3,1,258,0,de.hysky.skyblocker.skyblock.crimson.dojo.StaminaTestHelper,de.hysky.skyblocker.skyblock.crimson.dojo.StaminaTestHelper
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,isHoleIncoming,3,1,3,269,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,MasteryTestHelper,reset,4,1,0,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,MasteryTestHelper,onBlockUpdate,14,4,2,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,MasteryTestHelper,render,14,4,1,51,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DisciplineTestHelper,shouldGlow,10,3,1,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DisciplineTestHelper,getColor,10,3,0,51,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,SwiftnessTestHelper,reset,3,1,0,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,SwiftnessTestHelper,onBlockUpdate,5,2,2,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,SwiftnessTestHelper,render,6,2,1,23,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,reset,7,1,0,22,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,onEntitySpawn,5,2,1,30,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,update,12,3,0,41,0,,
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,render,11,2,1,60,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,load,29,4,1,54,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,save,23,5,1,85,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,render,13,5,1,112,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,onMessage,6,3,2,126,0,de.hysky.skyblocker.skyblock.rift.EnigmaSouls,de.hysky.skyblocker.skyblock.rift.EnigmaSouls
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,registerCommands,13,1,2,135,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,markClosestSoulAsFound,5,2,0,153,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,TheRift,init,14,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,MirrorverseWaypoints,load,14,1,1,35,0,de.hysky.skyblocker.skyblock.rift.MirrorverseWaypoints,de.hysky.skyblocker.skyblock.rift.MirrorverseWaypoints
forkassn3,de.hysky.skyblocker.skyblock.rift,MirrorverseWaypoints,loadWaypoints,8,2,1,57,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,MirrorverseWaypoints,render,13,5,1,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,TwinClawsIndicator,updateIce,25,7,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,EffigyWaypoints,updateEffigies,21,6,0,32,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,EffigyWaypoints,render,15,5,1,59,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,StakeIndicator,updateStake,13,3,0,15,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,ManiaIndicator,updateMania,21,6,0,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.rift,HealingMelonIndicator,updateHealth,13,3,0,15,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudWidget,FarmingHudWidget,6,1,0,54,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudWidget,updateContent,25,5,0,61,0,de.hysky.skyblocker.skyblock.garden.FarmingHudWidget,de.hysky.skyblocker.skyblock.garden.FarmingHudWidget
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudWidget,getPriceText,7,1,2,91,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,init,9,2,0,49,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,renderScreen,4,2,6,58,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,onMouseClicked,21,5,4,63,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,onSlotClick,5,2,4,95,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,processVisitorItem,7,3,2,101,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,getTextureOrNull,4,1,1,109,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,processLore,9,5,3,115,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,updateItemMap,14,2,3,128,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,drawScreenItems,14,3,4,142,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,drawItemEntryWithHover,7,1,6,158,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,getCachedItem,12,5,1,166,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,drawItemEntryWithHover,10,2,8,184,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,drawTextWithOptionalUnderline,9,2,7,204,0,de.hysky.skyblocker.skyblock.garden.VisitorHelper,de.hysky.skyblocker.skyblock.garden.VisitorHelper
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,isMouseOverText,3,1,6,214,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,init,44,9,0,46,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,tryGetCounter,13,4,2,90,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,shouldRender,3,1,0,104,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,counterText,3,1,0,108,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,counter,3,1,0,112,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,cropsPerMinute,8,2,0,116,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,blockBreaks,3,1,0,125,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,farmingXpPercentProgress,3,1,0,129,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,farmingXpPerHour,3,1,0,133,0,de.hysky.skyblocker.skyblock.garden.FarmingHud,de.hysky.skyblocker.skyblock.garden.FarmingHud
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,CounterType,4,1,2,145,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHud,matchesText,3,1,1,149,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,LowerSensitivity,init,14,5,0,14,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,LowerSensitivity,lowerSensitivity,3,1,1,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,LowerSensitivity,isSensitivityLowered,3,1,0,32,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudConfigScreen,FarmingHudConfigScreen,3,1,1,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudConfigScreen,getConfigPos,3,1,1,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudConfigScreen,savePos,4,1,2,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonPlayerWidget,DungeonPlayerWidget,4,1,1,51,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonPlayerWidget,updateContent,38,5,0,56,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ErrorWidget,ErrorWidget,3,1,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ErrorWidget,ErrorWidget,4,1,1,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ErrorWidget,updateContent,4,1,0,26,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ElectionWidget,ElectionWidget,3,1,0,49,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ElectionWidget,updateContent,43,6,0,53,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,VolcanoWidget,VolcanoWidget,3,1,0,42,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,VolcanoWidget,updateContent,10,2,0,47,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonDeathWidget,DungeonDeathWidget,3,1,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonDeathWidget,updateContent,15,2,0,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,MinionWidget,MinionWidget,3,1,0,94,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,MinionWidget,updateContent,17,5,0,98,0,de.hysky.skyblocker.skyblock.tabhud.widget.MinionWidget,de.hysky.skyblocker.skyblock.tabhud.widget.MinionWidget
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,MinionWidget,addMinionComponent,23,4,1,124,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ProfileWidget,ProfileWidget,3,1,0,14,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ProfileWidget,updateContent,6,1,0,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,IslandSelfWidget,IslandSelfWidget,3,1,0,26,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,IslandSelfWidget,updateContent,10,3,0,30,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,EffectWidget,EffectWidget,3,1,0,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,EffectWidget,updateContent,35,6,0,24,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,UpgradeWidget,UpgradeWidget,3,1,0,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,UpgradeWidget,updateContent,20,5,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,IslandGuestsWidget,IslandGuestsWidget,3,1,0,24,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,IslandGuestsWidget,updateContent,18,5,0,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,IslandOwnersWidget,IslandOwnersWidget,3,1,0,27,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,IslandOwnersWidget,updateContent,28,5,0,31,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,EssenceWidget,EssenceWidget,3,1,0,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,EssenceWidget,updateContent,20,1,0,24,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SkillsWidget,SkillsWidget,3,1,0,30,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SkillsWidget,updateContent,36,3,0,35,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ServerWidget,ServerWidget,3,1,0,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ServerWidget,updateContent,5,1,0,23,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GardenServerWidget,GardenServerWidget,3,1,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GardenServerWidget,updateContent,29,4,0,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GardenSkillsWidget,GardenSkillsWidget,3,1,0,35,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GardenSkillsWidget,updateContent,57,6,0,39,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GardenVisitorsWidget,GardenVisitorsWidget,3,1,0,12,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GardenVisitorsWidget,updateContent,11,4,0,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,TrapperWidget,TrapperWidget,3,1,0,15,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,TrapperWidget,updateContent,3,1,0,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,CameraPositionWidget,CameraPositionWidget,3,1,0,14,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,CameraPositionWidget,updateContent,6,1,0,18,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GuestServerWidget,GuestServerWidget,3,1,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,GuestServerWidget,updateContent,6,1,0,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SpidersDenServerWidget,BroodmotherState,4,1,2,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SpidersDenServerWidget,text,3,1,0,39,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SpidersDenServerWidget,formatting,3,1,0,43,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SpidersDenServerWidget,from,3,1,1,47,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SpidersDenServerWidget,SpidersDenServerWidget,3,1,0,59,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SpidersDenServerWidget,parseTab,5,2,0,63,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,SpidersDenServerWidget,updateContent,7,1,0,75,0,de.hysky.skyblocker.skyblock.tabhud.widget.SpidersDenServerWidget,de.hysky.skyblocker.skyblock.tabhud.widget.SpidersDenServerWidget
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonPuzzleWidget,DungeonPuzzleWidget,3,1,0,27,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonPuzzleWidget,updateContent,17,4,0,31,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonDownedWidget,DungeonDownedWidget,3,1,0,18,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonDownedWidget,updateContent,18,3,0,22,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ParkServerWidget,ParkServerWidget,3,1,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ParkServerWidget,updateContent,6,1,0,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ForgeWidget,ForgeWidget,3,1,0,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ForgeWidget,updateContent,0,10,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,FireSaleWidget,FireSaleWidget,3,1,0,30,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,FireSaleWidget,updateContent,25,5,0,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,PowderWidget,PowderWidget,3,1,0,18,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,PowderWidget,updateContent,4,1,0,22,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,EmptyWidget,EmptyWidget,3,1,0,6,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,EmptyWidget,updateContent,2,1,0,10,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonServerWidget,DungeonServerWidget,3,1,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonServerWidget,updateContent,14,2,0,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonSecretWidget,DungeonSecretWidget,3,1,0,18,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,DungeonSecretWidget,updateContent,10,2,0,22,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,JacobsContestWidget,JacobsContestWidget,3,1,0,42,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,JacobsContestWidget,updateContent,28,5,0,46,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ReputationWidget,ReputationWidget,3,1,0,30,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,ReputationWidget,updateContent,30,4,0,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,Widget,Widget,4,1,2,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,Widget,getX,3,1,0,49,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,Widget,setX,3,1,1,53,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,Widget,getY,3,1,0,57,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,Widget,setY,3,1,1,61,0,,
forkassn3,de.hysky.skyblocker.skyblock.tabhud.widget,Widget,getWidth,3,1,0,65,0,,
